motion,SWERIK_ID_MPs_signee
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1934/mot-1934--ak--00588.xml,i-3NpPy7cWbyt37LTiEpxrRp; i-DXGYFK7qyjVCT7njRxj8GT; i-MinYXrWbVq4kzHJJZ5VBTd; i-PKgmTs8oN8k9vBBV2361YW; i-MSjNBHZMhSJTRmVbnBc4VR; i-UkPu6xRQoyHrcwsU2NXATa; i-2DwRqPaUX1EqrTDhVYFKdv; i-57VtU3DUgS6ebh11mtUQes; i-EEgp39w6M66SH9dRdqEEBo; i-3R7qLxY2CURc4oEqo2xMKC; i-Y3KDvt8APMXFLxTKEtZKku; i-8nZWeqDZ1EQukJx25JyrWc; i-49Rvc53FLRxQqqUSrx5ovT; i-PBaPNcb4iS5pYxuTSsBjY5; i-77FGvnep7Gztpndh5FShSM; i-7NooNyWKJ33i7YNm5KahRn; i-EKaDexh9v9nEiz9rz9MXY2; i-A8WYbyYxrhjfUex6Z8WMVq; i-MdKdj31R1hhyAkPqoQG1m6; i-LJhRkyGqGFgicSSzZPbftJ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1934/mot-1934--fk--00051.xml,i-LoFMiXAZxgjLQWL3sNbXGS; i-SXTzc5s67vJRpnHZmgAvDS; i-B9krH8HXZPSWGdDWnrPma5; i-8kjX8VM7z6VKtmJHMfmeZb
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1935/mot-1935--ak--00015.xml,i-KYXivvcBdXYFvocfPhZ1MH; i-WQa6YQwTfqeJST3Wo8Nm68; i-X1novJneX2zJzkpbiYviPH; i-PxJkAua7y2xMDdFhtkakAi; i-3sSCP4SpHEXgVm8b7P6qGE
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1935/mot-1935--ak--00368.xml,i-WGZBix5L8xWxVCoJgUxzZP; i-JrEd2KBBm96vKhxHDyPGym; i-49Rvc53FLRxQqqUSrx5ovT; i-4SirJAx3wfDW3MXsNZZfGj; i-LJhRkyGqGFgicSSzZPbftJ; i-AJXktptSRuni1fw754JqsT; i-LGFpRQHZwRPA2XMLm3gyL3; i-A8WYbyYxrhjfUex6Z8WMVq; i-PKgmTs8oN8k9vBBV2361YW; i-V7NiAeWY2Xibey7Z9PGYKr; i-9jbeXPGrQfxx5oSytp9bfF; i-6BUT7qfDzNjtQ6zrctx2rm; i-HiVV5oHUvJvLx8V2dQFLFu; i-V2gYZ8XERX96ZTpdHjKDHk; i-WtGqPEB6HFcwThC62uUkYN; i-S8aCynzawb1F4NqNExnsVg; i-Ww8VV8hxCYiEXY5qDTZs5Z; i-EKaDexh9v9nEiz9rz9MXY2; i-Xqo83uEfAGu6C7HdvFMFwx; i-HrZsKAqAFtubE4g6dXmo5N; i-rxMPrABKBDwfiUwJZxNv7; i-GhQReVwv9ZB6vkKJp4vXH2; i-KjXCxQFmtvPac62A2kckSm; i-AWnCXGKxBPDN7gJVRfodvt; i-1xpn4vGAnPTUV3FuyR27z; i-DyZDeJHPADf8949NFr7LUq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1935/mot-1935--ak--00627.xml,i-CVG5H18C4Zmb44stfabVSc
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1936/mot-1936--ak--00144.xml,i-YVqWZSiikwY2UYC3gt2RvM
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1936/mot-1936--ak--00174.xml,i-PxJkAua7y2xMDdFhtkakAi; i-C3AtGSK2kCCQrcij1zKWxy; i-VacBUiqCgNFdBxDjAQggNV
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1936/mot-1936--ak--00594.xml,i-SfDZtdC5fgukcXJsiu8J9U; i-TgGh4sLEipttrpG4XAgn6h; i-P9uAUSLTPeppBWCVZui5CW; i-8e97Z8CH9cGtDJXCnfJMMg; i-Bwox3EjKfvDRkzWdd46vzA; i-V7ccB7n8KQvCDssB4XYWTN; i-CYXB5gc8UwhvnW3jqhdnoq; i-RZvCDDC9zwyuV3rH48onze
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1937/mot-1937--ak--00034.xml,i-Y3KDvt8APMXFLxTKEtZKku; i-Jq77obBeFLvgxhwoo4hA4K; i-UkPu6xRQoyHrcwsU2NXATa; i-M9s3VesB8pm5GqJBfxSBjq; i-4qFN14HKgUSk7schAQ7BuV; i-2DwRqPaUX1EqrTDhVYFKdv; i-BpbhXD9KYF8b5MTBrbGPWZ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1937/mot-1937--ak--00342.xml,i-AD4PVxoWFJ5WK9APNtM5vP; i-WxSJ518t8uzSX274hdbTf2; i-GPYC16egTa8Yn3wguN6WLg
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1937/mot-1937--ak--00448.xml,i-HiVV5oHUvJvLx8V2dQFLFu
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1938/mot-1938--ak--00414.xml,i-VMgGbpTRTohGJnt8ysZSbi; i-RJ9jccyWpgPULxxsYHhYyB; i-3FZHxgo9GniUc1FF973iHh; i-HrZsKAqAFtubE4g6dXmo5N
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1938/mot-1938--fk--00152.xml,i-VqHqFtpMi7Xi5LGov8xWcU; 
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1938/mot-1938--fk--00225.xml,i-SQ1RqbbuJmX4o8vnebsZVt; i-EKXQ584yuio3iyn2qYCSaQ; i-5jvc79PehcxtyUuivZivQ5; i-3x2Ux4KHuhYBW2eWArsQNW
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1939/mot-1939--ak--00325.xml,i-KjXCxQFmtvPac62A2kckSm
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1939/mot-1939--ak--00423.xml,i-GPYC16egTa8Yn3wguN6WLg; i-WxSJ518t8uzSX274hdbTf2
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1939/mot-1939--fk--00327.xml,i-MV4Dj57kke85AeEXacFKNd; i-28QtNdtNvYW5KVgFHRDL4R; i-MSjNBHZMhSJTRmVbnBc4VR; i-GWCWCEFyM4JFjgRacrhwXe
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1940/mot-1940--fk--00176.xml,i-LASmHrbJnU6cgbkm7wkovE; i-7NJGhWZzuhPwCAawWis5wT
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1940/mot-1940--fk--00214.xml,i-5jvc79PehcxtyUuivZivQ5
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1940/mot-1940-urtima-fk--00030.xml,i-HCwEBLHjvaPyUHpWDFDcMz; i-UhLRgE1tWfgSFkzw3urKGo; i-SHyoXz8eVs5NhxbFZxmFre; i-9T9bti79sN5bBcZ1cgwb6q; i-M1KRgYXpjzhZucy2MDj1V3; i-HrZsKAqAFtubE4g6dXmo5N
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1941/mot-1941--ak--00182.xml,i-3139LqaoEDPArxpLRyxXT8; i-XQDnBCoJiibzSPLTXopxxL; i-4pbAgoLV1BB3FE92CBZsfH; i-S92z7L9SoJUQxxSTuD5rGN; i-De6ztVBeHosJZpNFbNMrgb; i-BtEDDc8ZkodPivwnvjZCKA; i-Ww6YauTo4CWyVs9d39mFxt; i-N5DuX7A68dF9YwBSdFfwP1; i-CTtrTJpWLfPLDUNWuLctMB; i-LLPdvUTDtpNaANEj1n45Nf
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1941/mot-1941--ak--00312.xml,i-9Q45RD3uYLp3AUHrZrQV3T; i-2Jx7WEDYHWuMCtxq8yapD7
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1941/mot-1941--fk--00141.xml,i-7yzcmgHgwvdw4zkJiWVkhj; i-7h8oALVXjuheXj6Zv4VA5g; i-YSpQuEKLcd5saavWVrUMLV
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1942/mot-1942--ak--00369.xml,i-XqKbySrEocjq4LS7n5V8UD
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1942/mot-1942--fk--00215.xml,i-GmG7mR1HUgUWFAUAq7Qspt; i-B9krH8HXZPSWGdDWnrPma5
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1942/mot-1942--fk--00265.xml,i-MHwzHx2BRZmuZPpg2gHYPQ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1943/mot-1943--ak--00249.xml,i-6BUT7qfDzNjtQ6zrctx2rm
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1943/mot-1943--ak--00312.xml,i-JSt9FnV9VQrga3d1JbkyKi
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1943/mot-1943--fk--00056.xml,i-UTrfAgi22ghfsPezLcB8vV; i-L31knc1H7Q8uzLgTZoFx7A; i-MSjNBHZMhSJTRmVbnBc4VR; i-mww7tEHuUV6dtyoLF8VZA
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1944/mot-1944--ak--00111.xml,i-QsRRYg3noSN6oWApGgXLGF; i-VRK4jvXteD5oQpqXgdmTs6; i-76SNFscuEcje1Vek94C3va; i-P4bPUPyGmqoAqg292wWb7Z
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1944/mot-1944--ak--00160.xml,i-VRK4jvXteD5oQpqXgdmTs6; i-SarBm3kgakASnaHyEe9Rba; i-Vphq1Qi611uoHeM3fp2TeA; i-N5YkLzCrZQG9BDuRnb7biZ; i-QBpQJ8nzJadauYpnxWcBWH; i-Dzc5xrZoX6PeTCJ7wgLJxy; i-DfcqLG9Ux1Nu6mMoqrKYpQ; i-7x3nPBLpeHFQLKxv7KF7Sf; i-XvpBFhfR9SDB1i9KLCmqX2; i-5osNtGH86UU6wEyus1VLp2; i-5jwrBzpJ3kKsBsRMvCWs2N; i-Rv9aHnFJh2azV9pZTjG2yC; i-AWLNBm49upAvWc2G2jYeiD; i-WFsuJWdVKk2ypGbGB5owQJ; i-31zN39xumu2faEuBMxwB3B
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1944/mot-1944--ak--00260.xml,i-QsRRYg3noSN6oWApGgXLGF
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1945/mot-1945--ak--00070.xml,i-MXZLbf93D8sNNjc8yebEXt; i-P8ZPJ9p6xnoWgmQpdcndL3; i-Mw31BTf7uoxHTWx5X3k5QD; i-JakM4wBhrw5yCg8hj5n7GM; i-PJ95RBBNwg7dza9xBXoQMV; i-RkvKy7yomEBZCYRG5fCKH3; i-PxJkAua7y2xMDdFhtkakAi
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1945/mot-1945--ak--00243.xml,i-VRK4jvXteD5oQpqXgdmTs6; i-76SNFscuEcje1Vek94C3va; i-Rv9aHnFJh2azV9pZTjG2yC; i-QBpQJ8nzJadauYpnxWcBWH; i-Akzn9z23GnAQdeU8SSqyQ4; i-De6ztVBeHosJZpNFbNMrgb; i-ABFN9YRCJxWR5CQLV4KEKc; i-EcTyixp6xZjny5gSkGGShK; i-Vphq1Qi611uoHeM3fp2TeA
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1945/mot-1945-höst-fk--00416.xml,i-X4tTtS9wLMujhnTa9qtfFq; i-Jjgnog2w9zZ59EMv8163hB
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1946/mot-1946--ak--00030.xml,i-3XFieHvCxpEc9aqT4qbsAD
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1946/mot-1946--ak--00046.xml,i-QBpQJ8nzJadauYpnxWcBWH; i-YC9ASb3D4X3HArthruK9Yt; i-SarBm3kgakASnaHyEe9Rba
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1946/mot-1946--ak--00137.xml,i-7cCozgpY4EZrWku38osFxG; i-P4bPUPyGmqoAqg292wWb7Z
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1947/mot-1947--ak--00422.xml,i-3F1eUNkWXaMuYwB6Z4eGSH; i-72h2c4CqR4dcDaG6HR3mAB; i-V7NiAeWY2Xibey7Z9PGYKr; i-7k8zFFY69k9DVxZJwLskxW
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1947/mot-1947--fk--00094.xml,i-QXLMYc7as75PMkwgVjSGm; i-7NJGhWZzuhPwCAawWis5wT
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1947/mot-1947--fk--00197.xml,i-7NJGhWZzuhPwCAawWis5wT; i-TaW174KWoVEkH4KpnMRVNc; i-F9qq7Mc97xQJVDuazrU4kA; i-f4u5Yi8ZSYc6qWukd6X6t
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1948/mot-1948--ak--00077.xml,i-YC9ASb3D4X3HArthruK9Yt; i-EcTyixp6xZjny5gSkGGShK; i-Ww6YauTo4CWyVs9d39mFxt
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1948/mot-1948--ak--00209.xml,i-SarBm3kgakASnaHyEe9Rba; i-Rv9aHnFJh2azV9pZTjG2yC; i-Dhr3fepGLYhSnsGQouLwQy
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1948/mot-1948--fk--00397.xml,i-6KvxK6SncpZo1RKRgaD1yQ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1949/mot-1949--ak--00353.xml,i-KibauNu6CSDswgonTZCuVD
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1949/mot-1949--fk--00111.xml,i-E9aScmhjijhnqjzEW3KgLJ; i-JYrP81br94CzALKBPuUgFA; i-6GsafLogg26vz1fwk1RD5X; i-Nv3mVEtdkyLKd6ob3bcAA1; i-LASmHrbJnU6cgbkm7wkovE; i-FNvUq6siEkjKMWmKLJgUz1; i-HCwEBLHjvaPyUHpWDFDcMz; i-Ry79up6brcPYr8wj2XgxHz; i-FooDdbstXg6Pqwp431p9Bu; i-S8aCynzawb1F4NqNExnsVg; i-KyDG5utQmSAidq3exNCrZk; i-BytdFfh3YuhnvkuEUjKtkY; i-Ww8VV8hxCYiEXY5qDTZs5Z
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1949/mot-1949--fk--00164.xml,i-LbaEcYWYkiCp7BbTis658r; i-LJhRkyGqGFgicSSzZPbftJ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1950/mot-1950--ak--00312.xml,i-NBpwJayKpXu4u1Uu87zKT1; i-AM9FiHBfEfHmx9V5MLBTSB; i-CYQXMbTJsLyt2Dt3gwbE3g; i-184mh7uhT7D8tGsavsHbSJ; i-HdDQYxRiHYqcNA8if825dE; i-QLRfUBaY66hqqMHQpis9sH; i-UbdkaWThBLeb83tF5THaPC; i-F8bSD7JcePAy5c3DWYPLRs; i-CHK4pmDUSNrTx9whg8Wpnu; i-AsKctAWx6ZcmMUPi7YHKuw
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1950/mot-1950--fk--00428.xml,i-Ry79up6brcPYr8wj2XgxHz; i-LASmHrbJnU6cgbkm7wkovE; i-EaZnKH6pxHCkXzigK6A5oV; i-XxxhK5cXr2wqWtUSsWnphS
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1950/mot-1950-höst-ak--00633.xml,i-riJfB4CgvG9jt4652TdCv; i-7QhuQTC8jPCEX5sKzLmV8S; i-AUCKptBWsFh38KS56FBcnz
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1951/mot-1951--ak--00225.xml,i-PxJkAua7y2xMDdFhtkakAi; i-TW2v8kvC9bB35Jx86j8aCC
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1951/mot-1951--fk--00167.xml,i-FNvUq6siEkjKMWmKLJgUz1; i-XxxhK5cXr2wqWtUSsWnphS
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1951/mot-1951--fk--00395.xml,i-ERZdkAwWUNZZFepETj5sb1; i-Qc2sE2YiifAJrwAnDQvtyx; i-xxDJ3V22cfahN9u2e4ZdP
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1952/mot-1952--ak--00551.xml,i-2gvrXtH5sAT9PgXsCVpQSW; i-5QJsEUravEgVPFV6wHts4r; i-VXG8kMCZePBb7hdhGDDpqG; i-S9dMiL9yRpDaYPfVGjK1Gp; i-6qNV5dntxbsrdQyVsjxWoW; i-Bwox3EjKfvDRkzWdd46vzA; i-TgGh4sLEipttrpG4XAgn6h; i-RkvKy7yomEBZCYRG5fCKH3
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1952/mot-1952--fk--00180.xml,i-L31knc1H7Q8uzLgTZoFx7A
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1952/mot-1952--fk--00418.xml,i-L31knc1H7Q8uzLgTZoFx7A; i-N3Cf1Ve5VxLftgWsSxB1Sm
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1953/mot-1953--ak--00352.xml,i-WJt9CvN6go2ndHjsmuUcHK; i-JgRYTBR82A6fZXYWrDDTJv
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1953/mot-1953--fk--00389.xml,i-8SEmi1JqbwCoJ1VPeGoz48; i-4trrwMgaaYgdfEZaeP8LTR
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1953/mot-1953--fk--00465.xml,i-86UCJVshbB61vRjLxQjFvP; i-GkRjiqpt3WtaJqbS42DPxm
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1954/mot-1954--ak--00003.xml,i-LhYyN2c3mQaesyUNSPg5Uq; i-8kujzKNAxDYBBz7N5bgmjC
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1954/mot-1954--ak--00118.xml,i-9csrSsTp3kPVAcfCYPLzkX; i-XjJSAF3ZesohNnEDqUn3Eo; i-Cgjpze7tVXfB3avYEk3Fuj; i-184mh7uhT7D8tGsavsHbSJ; i-EuDLsjc6kknhMzPB1UFjeq; i-TDRZedtxwSUsCqxKHfb7My; i-XD5q9S6mMdHF4YeAdX1eSp; i-5YjySGNGBDgJddfFWCCv5Z; i-oWcw76s14AfREuSzMW7Ni; i-YFcDgybBxXNA8FKegvjZyV; i-6PeNM1B9NsCjyScL117vps; i-Q5eDvEJRU74CUef88BpzKH; i-YEp8x3e1ZbGQFgCKjosuij
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1954/mot-1954--fk--00372.xml,i-CuDS8imLC9tVmMZFNCATkP
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1955/mot-1955--ak--00300.xml,i-BoL9XYAnLchxuCqnC95mXX; i-2gvrXtH5sAT9PgXsCVpQSW
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1955/mot-1955--ak--00472.xml,i-QyngumBRLxrQwrS7tZ63zu; i-P8dcb8BV3PnFDCLJ87ZfqB
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1955/mot-1955--fk--00249.xml,i-BZLHYUpd3pecPJhafTWcP
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1956/mot-1956--fk--00001.xml,i-HGZVFFPEcK5naSxY9nQj5C; i-xuJ3YV4MkJQZgGM1nEsZP; i-2uUNwmjsyRbGEqGQmTMGoq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1956/mot-1956--fk--00250.xml,i-Pka4CXHW3YtrSzJvu8F17s
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1956/mot-1956-höst-fk--00625.xml,i-mNZQ3wQBgCkkcFfgCUwyT; i-FoZGPWdjE7CaiMyuRthV17
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1957/mot-1957--ak--00502.xml,i-AEuL1tZkLG8yisHEPTUMjg; i-Qz4kjjKSzCm5RwSxi2vkro; i-TDRZedtxwSUsCqxKHfb7My; i-4N2H4JtSVXb7vKfkkSFwth
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1957/mot-1957--fk--00153.xml,i-HSVLs9EuZHSqQ2QS5VoFwi; i-WohT7ca1a7EZGHQCA6XaLU
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1957/mot-1957--fk--00415.xml,i-VXG8kMCZePBb7hdhGDDpqG; i-N9AjjY11HAeYEZv7pS9mmC
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1958/mot-1958-b-ak--00002.xml,i-TDRZedtxwSUsCqxKHfb7My
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1958/mot-1958-b-ak--00179.xml,i-Asq7NRpmkGRyqdnCrfGpjH; i-CEfqbpA8oaZDiGioappJrM
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1958/mot-1958-b-fk--00164.xml,i-XxxhK5cXr2wqWtUSsWnphS; i-4YQFYCZptEWZxiREjfJbJ6; i-FooDdbstXg6Pqwp431p9Bu; i-Lr6SgKhYd2CyYMfVp5ZboP
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1959/mot-1959--ak--00122.xml,i-XXihiNpmHWiiceHXeDfC69
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1959/mot-1959--ak--00473.xml,i-44swHubmDpgCef21m1ga7y; i-Kv4hUGrgspgE3ZEpZrgHtZ
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1959/mot-1959-höst-ak--00708.xml,i-BqDGKscaLhUZHhaFFmx5pf; i-W7utyZVptwNBqUURdBKkmv; i-BtszRKWKgFfiTcr2r2Ek6j; i-AyzArf9ikS7ACDJkk6G8q3
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1960/mot-1960--ak--00448.xml,i-CkprnrTz3hpNREdKrcoiAi; i-FoZGPWdjE7CaiMyuRthV17
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1960/mot-1960--ak--00726.xml,i-7AdEUptmDDBeNmgpp22aZb; i-Q8GqdC3JjTLrmBKfpHpnPQ; i-4N2H4JtSVXb7vKfkkSFwth; i-5jrk8rbBrvMVJRgQBQ5joP
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1960/mot-1960--fk--00415.xml,i-LqZVb6hLZp6CQ14f85xa4x; i-BjeM1Hsbrf8mM7JBLXtGFk; i-AeRihY4YpUHoYMdpRJ5j33; i-PHRNhFwHoTM7WGoisPA8cq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1961/mot-1961--ak--00594.xml,i-2mWi9vtkPfa94zF2iziK1h
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1961/mot-1961--fk--00181.xml,i-76SNFscuEcje1Vek94C3va; i-DZnFKHRVhVQYnGq7dU8UeP; i-Lr6SgKhYd2CyYMfVp5ZboP; i-EUDRv3EqvNVr8K5AXzVcTU;i-CbLt4jaPJd5mKjDaGXr293
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1961/mot-1961--fk--00666.xml,i-BuoQWnUhmgcCdqGHDfNkww; i-5KLtedUJBbVCX1RZM32Fhq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1962/mot-1962--ak--00004.xml,i-Af27F1xYCu7PKfDmUgU7Xb
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1962/mot-1962--ak--00494.xml,i-UgwyXZW5Y9UVnaeQC5yZU8; i-QXiGidLhFr3yVPmDxRSa4h
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1962/mot-1962--fk--00070.xml,i-DjzMK2q4HBp8SxyHxFkXFq; i-XnQDSX294nH3szRa45nm6F; i-DuMmQVGSnykDcj8ZwohCuA; i-M4wHZVugBn9h9Kg9ELiKnA
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1963/mot-1963--ak--00124.xml,i-9MFHjq6CgKrRzcV8mJqNJd; i-3R2qbKpVQbNv7BvXe7jvcr; i-9pniEQjQ1nuD311D7jnQjy; i-DeMcYgqj88271pG5nHrmLT
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1963/mot-1963--fk--00282.xml,i-8V9rz1DAk7BXrD9Xd2WbaB; i-Lr6SgKhYd2CyYMfVp5ZboP; i-AFKRuqw65ewVGnDdU6pKeD
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1963/mot-1963--fk--00548.xml,i-QW3U8q9gqCreU8hvXKjp44
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1964/mot-1964--ak--00050.xml,i-FiisfXYQcUpGymcboYQpoF; i-GPYC16egTa8Yn3wguN6WLg; i-9Y4xyA9x1QxKAxWcTDiJ57; i-M4NwryA2HF7uey8djEDX9X
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1964/mot-1964--fk--00576.xml,i-XxxhK5cXr2wqWtUSsWnphS; i-Lr6SgKhYd2CyYMfVp5ZboP; i-XnAJTZxq8aH1QaVGLczDrb; i-DuMmQVGSnykDcj8ZwohCuA
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1964/mot-1964--fk--00824.xml,i-Uu3ii7QQsF5DRLG8s64oZ8; i-Ya2sXBkHdvFiAX2aAMCu84
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1965/mot-1965--ak--00891.xml,i-KY2qFJXpwf6GTtVoW7mKo8; i-E9aScmhjijhnqjzEW3KgLJ; i-JzFnmTZvh2HBnWRxpGWm5p; i-McqtqKBwTgYornj9cNC5hS; i-BHdk6r4gSueHaCjF4xQ9BW
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1965/mot-1965--fk--00396.xml,i-2vSoREUgDMM9du3oZhTyJR; i-JJbUecmn3MSCSN2PV2BVLq; i-8V9rz1DAk7BXrD9Xd2WbaB
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1965/mot-1965--fk--00616.xml,i-Enw1KHymm14HvZLXai5pNR; i-JJbUecmn3MSCSN2PV2BVLq
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1966/mot-1966--ak--00894.xml,i-M4NwryA2HF7uey8djEDX9X; i-FREGKa9PtXVgWChpGg3rFi
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1966/mot-1966--fk--00014.xml,i-DYgzAT37kBVShgAsK7YzHQ; i-XbPNTXJL74ynfThk9DM7o9; i-Nn2dRsVQuZeCCPQApM5Pkz
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1966/mot-1966--fk--00298.xml,i-PUU7m4zHNmgsoCo9JZxuNX
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1967/mot-1967--ak--00139.xml,i-7d3TRxM4EXGPcH4Nyst5jR; i-BbiLJyQjTgGoxdGRDLvnDo; i-2mWi9vtkPfa94zF2iziK1h; i-9Y4xyA9x1QxKAxWcTDiJ57
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1967/mot-1967--ak--00651.xml,i-BFoXCgys28ckfAVNL5WTAG; i-3QAhVH5wpKkQj8omxN4FJe; i-6sbVRZAYRDNeiVS9WQSU1e; i-3cLfVTHjxTNrH9Grf4J5np; 
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1967/mot-1967--ak--00704.xml,i-Af27F1xYCu7PKfDmUgU7Xb; i-BTQHo9TKPt4psovBo1HK4X; i-ATcwa3wSYttW59H6uu1PFg
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1968/mot-1968--ak--00070.xml,i-9C6mLQs4QzU7geZ2uSMUpe; i-5iDHhEyrDtZjVWxHXocqWy; i-VWPdkB4dCgnBm489RG7Nc4; i-2H8FgkqFXcNpmFeBm6LxiU; i-7dXgNidaggTRBb3qPDta9j; i-QskpWd4ZmmJt8AesZ4pf8K
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1968/mot-1968--fk--00140.xml,i-4UgQ2nJDsz9iU1xxKcTpmu; i-FcSHwyiPoR4KQVGMkW2y5K
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1968/mot-1968--fk--00735.xml,i-DjzMK2q4HBp8SxyHxFkXFq; i-Lr6SgKhYd2CyYMfVp5ZboP; i-S9zAqkxFcyEpCQ17ZA2QJ8
https://github.com/swerik-project/riksdagen-motions/blob/main/data/1969/mot-1969--ak--00240.xml,i-UgwyXZW5Y9UVnaeQC5yZU8; i-X5irVMYi38e9gismX36fph
