motion	content	problem
data/1959/mot-1959-höst-ak--00708.xml	 ||| Av herr Ohlin m. fl., i anledning av Kungl. Maj:ts proposition nr 164, med förslag till förordning angående ändrad lydelse av 10 $ 1 mom. förordningen den 26 juli 1947 (nr 576) om statlig inkomstskatt.	annotated title block does not match goldstandard
data/1960/mot-1960--ak--00448.xml	 ||| Av herrar Lothigius och Magnusson i Borås, om besparingar å vissa anslag under sjätte huvudtiteln.	annotated title block does not match goldstandard
data/1960/mot-1960--ak--00726.xml	 ||| Av herr Kollberg m. fl., i anledning av Kungl. Maj:ts proposition nr 79, med förslag till förordning angående ändring i för- ordningen den 21 december 1945 (nr 823) om nöjesskatt, m.m.	annotated title block does not match goldstandard
data/1960/mot-1960--fk--00415.xml	 ||| Av herr Lundström m. fl.. om upphävande av lagen med sär- skilda bestämmelser om kommuns, landstingskom- muns och annan samfällighets utdebitering av skatt för åren 1958-1963.	annotated title block does not match goldstandard
data/1961/mot-1961--ak--00594.xml	 ||| Av herr Nilsson i Gävle, om höjning av de allmänna barnbidra- gen, m. m.	annotated title block does not match goldstandard
data/1961/mot-1961--fk--00181.xml	 ||| Av fröken Andersson m. fl., angående hjälpen till de s.k. utveck- lingsländerna.	annotated title block does not match goldstandard
data/1961/mot-1961--fk--00666.xml	 ||| Av herr Hanson, Per-Olof, och herr Hilding, i anledning av Kungl. Maj:ts proposition nr 159, angående kapitaltillskott till Scandinavian Airlines System (SAS ), m. m.	annotated title block does not match goldstandard
data/1962/mot-1962--ak--00004.xml	 ||| Av herr Börjesson i Falköping, om effektivare åtgärder mot ocker.	annotated title block does not match goldstandard
data/1962/mot-1962--ak--00494.xml	 ||| Av herr Jönsson i Ingemarsgården och fru Nettelbrandt,i anled- ning av Kungl. Maj:ts framställning om anslag till Statens naturvetenskapliga forskningsråd: Naturvetenskaplig forsk- ning.	annotated title block does not match goldstandard
data/1962/mot-1962--fk--00070.xml	 ||| Av herr Nilsson, Ferdinand, m. fl., om vissa ändrade bestämmelser angående avgift till den allmänna tjänstepensionen.	annotated title block does not match goldstandard
data/1963/mot-1963--ak--00124.xml	 ||| Av herr Antonsson m. fl., om en årlig redovisning rörande forsk- ningen och forskningsanslagen.	annotated title block does not match goldstandard
data/1963/mot-1963--fk--00282.xml	 ||| Av herr Mattsson m. fl., om ändrade bestämmelser för återlån från de allmänna pensionsfonderna.	annotated title block does not match goldstandard
data/1963/mot-1963--fk--00548.xml	 ||| Av herr Virgin, om undantagande av skrivbyråernas serviceverk- samhet från arbetsförmedlingens verksamhetsområde.	annotated title block does not match goldstandard
data/1964/mot-1964--ak--00050.xml	 ||| Av herr Hermansson m. fl., om ökad trygghet i anställning i vissa fall.	annotated title block does not match goldstandard
data/1964/mot-1964--fk--00576.xml	 ||| Av herr Bengtson m.fl., om åtgärder mot inflation.	annotated title block does not match goldstandard
data/1964/mot-1964--fk--00824.xml	 ||| Av herr Petersson, Erik Filip, och herr Skårman, i anledning av Kungl. Maj:ts proposition nr 155, angående höjning av vissa postavgifter.	annotated title block does not match goldstandard
data/1965/mot-1965--ak--00891.xml	 ||| Av herr Eliasson i Sundborn m. fl., i anledning av Kungl. Maj:ts proposition nr 125, angående komplettering av riks- statsförslaget för budgetåret 1965/66 m. m.	annotated title block does not match goldstandard
data/1965/mot-1965--fk--00396.xml	 ||| Av herr Schött m. fl., om inrättande av vissa gymnastik- och idrottslärartjänster vid universiteten.	annotated title block does not match goldstandard
data/1965/mot-1965--fk--00616.xml	 ||| Av herr Hansson, Torsten, och herr Larsson, Lars, i anledning av Kungl. Maj:ts proposition nr 14, med förslag till förord- ning angående ändrad lydelse av 4 $ 1 mom. och 10 $ 1 mom. förordningen den 26 juli 1947 (nr 576) om statlig inkomstskatt, m.m.	annotated title block does not match goldstandard
data/1966/mot-1966--ak--00894.xml	 ||| Av herrar Holmberg och Hector, i anledning av Kungl. Maj:ts proposition nr 95, angående vissa utbildningsfrågor inom teaterns, filmens, televisionens och radions områden.	annotated title block does not match goldstandard
data/1966/mot-1966--fk--00014.xml	 ||| Av herr Dahlén m. fl., om sabbatsår.	annotated title block does not match goldstandard
data/1966/mot-1966--fk--00298.xml	 ||| Av herr Sveningsson, i anledning av Kungl. Maj:ts framställning om anslag till Statens institut för konsumentfrågor: Omkostnader.	annotated title block does not match goldstandard
data/1967/mot-1967--ak--00139.xml	 ||| Av herr Lorentzon m. fl.,. om samhällelig bestämmanderätt över alla resurser för energiförsörjningen.	annotated title block does not match goldstandard
data/1967/mot-1967--ak--00651.xml	 ||| Av fru Lindekvist m. fl., om inventering av dold arbetslöshet.	annotated title block does not match goldstandard
data/1967/mot-1967--ak--00704.xml	 ||| Av herr Börjesson i Falköping m. fl., i anledning av Kungl. Maj:ts proposition nr 10, med förslag till förordning om investeringsavgift för vissa byggnadsarbeten.	annotated title block does not match goldstandard
data/1968/mot-1968--ak--00070.xml	 ||| Av herr Lindahl m. fl., om förbud mot tillsats av bly i motorben- sin.	annotated title block does not match goldstandard
data/1968/mot-1968--fk--00140.xml	 ||| Av fru Olsson, Elvy, och fru Nilsson, om frivillig tilläggssjukpen- ning vid barnsbörd i vissa fall.	annotated title block does not match goldstandard
data/1968/mot-1968--fk--00735.xml	 ||| Av herr Nilsson, Ferdinand, m. fl., angående rättsvården.	annotated title block does not match goldstandard
data/1969/mot-1969--ak--00240.xml	 ||| Av herrar Jönsson i Ingemarsgården och Larsson i Norderön, om spe-ciella lokaliseringspolitiska insatser i Jämtlands län.	annotated title block does not match goldstandard
data/1969/mot-1969--ak--00485.xml	 ||| Av herrar Nilsson i Lönsboda och Berndtsson, om rätt till röst- ning genom ombud på postanstalt.	annotated title block does not match goldstandard
data/1969/mot-1969--fk--00511.xml	 ||| Av herr Svenungsson m. fl., om statsbidrag till Restenässkolan.	annotated title block does not match goldstandard
data/1970/mot-1970--ak--00551.xml	 ||| Av herr Gustafsson i Uddevalla m. fl., om en järnvägsförbindelse över Svinesund.	annotated title block does not match goldstandard
data/1970/mot-1970--ak--00570.xml	 ||| Av herr Thylén, om rätt att avlämna självdeklaration till valfri läns- styrelse eller lokal skattemyndighet.	annotated title block does not match goldstandard
data/1970/mot-1970--ak--01072.xml	 ||| Av herr Ullsten, om tidsbegränsning av körkort.	annotated title block does not match goldstandard
data/1971/mot-1971--01121.xml	 ||| av fru Jonäng m. fl. om ett decentraliserat samhälle.	annotated title block does not match goldstandard
data/1971/mot-1971--01175.xml	 ||| av herr Schött m. fl. om förstärkning av personalen vid de lokala skattemyndigheterna.	annotated title block does not match goldstandard
data/1971/mot-1971--01436.xml	 ||| av herr Möller i Göteborg m. fl. i anledning av Kungl. Maj:ts proposition nr 86 med förslag till lag om hemförsäljning m. m.	annotated title block does not match goldstandard
data/1972/mot-1972--00770.xml	 ||| av herr Nilsson i Tvärålund m. fl. om ökade insatser för marknadsföring och produktutveckling.	annotated title block does not match goldstandard
data/1972/mot-1972--01545.xml	 ||| av herr Brundin m. fl. i anledning av Kungl. Maj:ts proposition nr 31 om inrättande av Sveriges exportråd, m. m.	annotated title block does not match goldstandard
data/1972/mot-1972--01698.xml	 ||| av herrar Börjesson i Falköping och Polstam i anledning av Kungl. Maj:ts proposition nr 96 med förslag till lag om ändring i brottsbalken.	annotated title block does not match goldstandard
data/1973/mot-1973--00268.xml	 ||| av herr Wiklund i Stockholm m. fl. om utbyggnad av kommundelspolisen, m. m.	annotated title block does not match goldstandard
data/1973/mot-1973--01680.xml	 ||| av herr Sundman i anledning av Kungl. Maj:ts proposition 1973:15 angående godkännande av vissa internationella överenskommelser på den intellektuella ägande- rättens område, m. m.	annotated title block does not match goldstandard
data/1973/mot-1973--02004.xml	 ||| av herr Helén m. fl. i anledning av Kungl. Maj:ts proposition 1973: 130 angående ändringar i arbetarskyddslagstiftningen och andra åtgärder för bättre arbetsmiljö.	annotated title block does not match goldstandard
data/1974/mot-1974--00804.xml	 ||| av herr Andersson i Ljung m. fl. om ändrade regler för uttag av resekostnadsersättning inom veterinär- väsendet, m. m.	annotated title block does not match goldstandard
data/1974/mot-1974--01552.xml	 ||| av herr Hellström m. fl. om vidgade möjligheter till praktikarbete.	annotated title block does not match goldstandard
data/1974/mot-1974--01947.xml	 ||| av herrar Norrby och Börjesson i Falköping i anledning av Kungl. Maj:ts proposition 1974:142 med förslag till lag om ändring i föräldrabalken, m. m.	annotated title block does not match goldstandard
data/1975/mot-1975--00190.xml	 ||| av herrar Norrby och Börjesson i Falköping i anledning av Kungl. Maj:ts proposition 1974:142 med förslag till lag om ändring i föräldrabalken, m. m.	annotated title block does not match goldstandard
data/1975/mot-1975--01446.xml	 ||| av herr Fransson m. fl. om det kommunala inflytandet över trafikmiljön.	annotated title block does not match goldstandard
data/1975/mot-1975--01730.xml	 ||| av herrar Oskarsson och Nordgren om åtgärder som underlättar för arbetsgivare att fullgöra sina skyl- digheter enligt anställningstrygghetslagen.	annotated title block does not match goldstandard
data/197576/mot-197576--00169.xml	 ||| av herr Fågelsbo om begränsning av omfånget på offentliga utredningsbetänkanden	annotated title block does not match goldstandard
data/197576/mot-197576--00172.xml	 ||| av herrar Johansson i Skärstad och Magnusson i Nennesholm om slopande av beskattningen av fritt bränsle från egen fastighet	annotated title block does not match goldstandard
data/197576/mot-197576--00669.xml	 ||| av herr Josefson m. fl. om fördelningen av bostadsbyggandet i län med storstadsområden	annotated title block does not match goldstandard
data/197677/mot-197677--00446.xml	 ||| av herr Alsén m. fl. om kontrollen av inbetalning av mervärdeskatt	annotated title block does not match goldstandard
data/197677/mot-197677--00580.xml	 ||| av herr Lindblad om riksdagens ställning inom utrikespolitiken	annotated title block does not match goldstandard
data/197677/mot-197677--01174.xml	 ||| av fru Winther och herr Jonsson i Alingsås om kurser för elever som ej fortsätter i gymnasieskola	annotated title block does not match goldstandard
data/197778/mot-197778--01194.xml	 ||| av Maj Britt Theorin m. fl. om facklig kunskap som schemalagt ämne i skolundervisningen	annotated title block does not match goldstandard
data/197778/mot-197778--01674.xml	 ||| av Per Bergman och Birgitta Dahl om samordning mellan planeringen för kraftledningar och den fysiska riksplaneringen	annotated title block does not match goldstandard
data/197778/mot-197778--01680.xml	 ||| av Georg Danell m. fl. om ökad möjlighet till lån vid förvärv av äldre småhus	annotated title block does not match goldstandard
data/197879/mot-197879--00184.xml	 ||| av Per-Eric Ringaby m. fl. med anledning av propositionen 1978/79:69 om delpension för egenföretagare m. m.	annotated title block does not match goldstandard
data/197879/mot-197879--01098.xml	 ||| av Torkel Lindahl m. fl. om offentliga utskottsutfrågningar	annotated title block does not match goldstandard
data/197879/mot-197879--01699.xml	 ||| av Wiggo Komstedt och Bo Lundgren om emitteringen av premieobligationer	annotated title block does not match goldstandard
data/197980/mot-197980--00440.xml	 ||| av Bonnie Bernström och Marianne Wahlberg om fler kvinnor i statliga utredningar	annotated title block does not match goldstandard
data/197980/mot-197980--01403.xml	 ||| av Lennart Brunander m. fl. om fullföljande av riksdagens beslut om tekoindustrin	annotated title block does not match goldstandard
data/197980/mot-197980--01667.xml	 ||| av förste vice talmannen Ingegerd Troedsson m. fl. om valfrihet mellan olika barnomsorgsformer	annotated title block does not match goldstandard
data/198081/mot-198081--00047.xml	 ||| av Erik Wärnberg m. fl. om höjning av vissa avgifter m. m. i samband med uppbörden av skatt	annotated title block does not match goldstandard
data/198081/mot-198081--01117.xml	 ||| av Esse Petersson och Kerstin Ekman om införande av personval	annotated title block does not match goldstandard
data/198081/mot-198081--01563.xml	 ||| av Erik Wärnberg m. fl. om höjning av vissa avgifter m. m. i samband med uppbörden av skatt	annotated title block does not match goldstandard
data/198182/mot-198182--00505.xml	 ||| Bengt Kindbom Skyldighet att tillhandahålla kyrkostämma utdrag ur röstlängd	annotated title block does not match goldstandard
data/198182/mot-198182--01603.xml	 ||| Lars Werner m. fl. Ett statligt återvinningsföretag	annotated title block does not match goldstandard
data/198182/mot-198182--02199.xml	 ||| Holger Bergman och Anita Persson Säkerhets- och försvarspolitiken samt totalförsvarets fortsatta utveck- ling (prop. 1981/82:102)	annotated title block does not match goldstandard
data/198283/mot-198283--00924.xml	 ||| Inga Lantz m. fl. Mödrahälsovården	annotated title block does not match goldstandard
data/198283/mot-198283--01923.xml	 ||| Görel Bohlin m. fl. Användningen av Bromma flygplats	annotated title block does not match goldstandard
data/198283/mot-198283--01943.xml	 ||| Olle Grahn och Hugo Bergdahl Förslag till mopedskylt	annotated title block does not match goldstandard
data/198384/mot-198384--00505.xml	 ||| Sven Henricsson m. fl. Skogsbilvägarnas tillgänglighet	annotated title block does not match goldstandard
data/198384/mot-198384--00669.xml	 ||| Anders Nilsson m. fl. En cykelled mellan Stockholm och Göteborg	annotated title block does not match goldstandard
data/198384/mot-198384--02866.xml	 ||| Gullan Lindblad Invandrings- och flyktingpolitiken (prop. 1983/84:144)	annotated title block does not match goldstandard
data/198485/mot-198485--01049.xml	 ||| John Andersson Järnvägssträckan Bastuträsk-Skelleftehamn	annotated title block does not match goldstandard
data/198485/mot-198485--01945.xml	 ||| Lars Werner m. fl. Ökat bidrag till driften av grundskolor	annotated title block does not match goldstandard
data/198485/mot-198485--02227.xml	 ||| Lars Ernestam och Karin Ahrland MBL-förhandlingarna rörande kommunala förslag	annotated title block does not match goldstandard
data/198586/mot-198586--00181.xml	 ||| Knut Wachtmeister m. fl. Sammanhållen skatteförvaltning, m. m. (prop. 1985/86:55)	annotated title block does not match goldstandard
data/198586/mot-198586--00580.xml	 ||| Nils G. Åsling Förslag till slutlig reglering av statsbudgeten för budgetåret 1986/87, m.m. (kompletteringsproposition) (prop. 1985/ 86:150)	annotated title block does not match goldstandard
data/198586/mot-198586-kru-00338.xml	 ||| Per Arne Aglert m. fl. (fp) Den andliga vården vid kriminalvårdens anstalter	annotated title block does not match goldstandard
data/198687/mot-198687-KrU-00317.xml	 ||| Birgitta Rydle m. fl. (m) Kulturellt utbyte med utlandet	annotated title block does not match goldstandard
data/198687/mot-198687-NU-00144.xml	 ||| Magnus Persson m. fl. (s) Näringspolitik inför 1990-talet (prop. 1986/87:74)	annotated title block does not match goldstandard
data/198687/mot-198687-TU-00216.xml	 ||| Lars De Geer (fp) Transportsituationen i Sälenfjällen	annotated title block does not match goldstandard
data/198788/mot-198788-KrU-00264.xml	 ||| av Bo Hammar m. fl. (vpk) om ökat stöd till kulturtidskrifterna	annotated title block does not match goldstandard
data/198788/mot-198788-SoU-00426.xml	 ||| av Carl Bildt m. fl. (m) om en bättre hälso- och sjukvård	annotated title block does not match goldstandard
data/198788/mot-198788-UbU-00628.xml	 ||| av Hans Dau (m) om antalet nybörjarplatser på vårdlärarlinjen vid Umeå universitet	annotated title block does not match goldstandard
data/198889/mot-198889-KU-00815.xml	 ||| av Lola Björkquist och Ingrid Ronne-Björkqvist (båda fp)	annotated title block does not match goldstandard
data/198889/mot-198889-SfU-00519.xml	 ||| av Göthe Knutson (m) Kunskaper i svenska som krav för svenskt medborgarskap	annotated title block does not match goldstandard
data/198889/mot-198889-SkU-00328.xml	 ||| av Bengt Westerberg m. fl. (fp) Avdragsrätt för gåvor till ideellt och humanitärt arbete	annotated title block does not match goldstandard
data/198990/mot-198990-KrU-00291.xml	 ||| av Torsten Karlsson (s) Vadstena-akademien	annotated title block does not match goldstandard
data/198990/mot-198990-NU-00483.xml	 ||| av Lars Werner m.fl. (vpk) Avveckling av kärnkraften, m.m.	annotated title block does not match goldstandard
data/198990/mot-198990-TU-00332.xml	 ||| av Karl-Göran Biörsmark och Lola Björkquist (båda fp) Vägarna i Östergötland	annotated title block does not match goldstandard
data/199091/mot-199091-KU-00219.xml	 ||| av Görel Thurdin och Per-Ola Eriksson (c) Generalklausul som skydd för den enskilda människan	annotated title block does not match goldstandard
data/199091/mot-199091-SoU-00096.xml	 ||| av Sten Svensson m.fl. (m) med anledning av prop. 1990/91:150 Förslag till slutlig reglering av statsbudgeten för budgetåret 1991/92, m.m. (kompletteringspropositionen)	annotated title block does not match goldstandard
data/199091/mot-199091-TU-00547.xml	 ||| av Viola Claesson m.fl.(v) Mot. Bevarande av inlandsbanan	annotated title block does not match goldstandard
data/199192/mot-199192-BoU-00238.xml	 ||| av Lars Werner m.fl. (v) Bostadspolitiken	annotated title block does not match goldstandard
data/199192/mot-199192-TU-00310.xml	 ||| av Agne Hansson m.fl. (c) En riksväg genom Smålands inland	annotated title block does not match goldstandard
data/199192/mot-199192-UbU-00482.xml	 ||| av Jan Backman (m) Mot. Helsingborg som högskoleort	annotated title block does not match goldstandard
data/199293/mot-199293-TU-00205.xml	 ||| av Ian Wachtmeister m.fl. (nyd) M ot. Motorvägsutbyggnader m.m.	annotated title block does not match goldstandard
data/199293/mot-199293-UU-00623.xml	 ||| av Bertil Måbrink m.fl. (v) Sydafrikapolitiken	annotated title block does not match goldstandard
data/199293/mot-199293-UbU-00451.xml	 ||| av Åke Carnerö (kds) Språkvård i läroplanen	annotated title block does not match goldstandard
data/199394/mot-199394-AU-00445.xml	 ||| av Bertil Måbrink och Berith Eriksson (v) Norrlandsfondens verksamhetsområde	annotated title block does not match goldstandard
data/199394/mot-199394-KrU-00297.xml	 ||| av Stefan Kihlberg (nyd) GöteborgsOperan	annotated title block does not match goldstandard
data/199394/mot-199394-KrU-00306.xml	 ||| av Elving Andersson (c) Stöd till Folkrörelsernas konstfrämjande	annotated title block does not match goldstandard
data/199495/mot-199495-AU-00803.xml	 ||| av Gudrun Schyman m.fl. (v) Mot. Jämlikhet mellan könen	annotated title block does not match goldstandard
data/199495/mot-199495-NU-00428.xml	 ||| av Sigrid Bolkéus och Karl Hagström (s) Mot. Kärntekniskt avfall	annotated title block does not match goldstandard
data/199495/mot-199495-UbU-00035.xml	 ||| av Birger Schlaug m.fl. (mp) med anledning av prop. 1994/95:157 Ändring av bidragsbestämmelserna för fristående skolor godkända för vanlig skolplikt m.m.	annotated title block does not match goldstandard
data/199596/mot-199596-FiU-00115.xml	 ||| av Lena Klevenås (s) med anledning av prop. 1995/96:207 En ekonomisk politik för att halvera den öppna arbetslösheten till år 2000	annotated title block does not match goldstandard
data/199596/mot-199596-NU-00030.xml	 ||| av Eva Goös m.fl. (mp) med anledning av prop. 1995/96:141 Aktiv förvaltning av statens företagsägande	annotated title block does not match goldstandard
data/199596/mot-199596-SkU-00009.xml	 ||| av Isa Halvarsson och Karin Pilsäter (fp) med anledning av prop. 1995/96:45 Mervärdesskatt på allmänna nyhetstidningar	annotated title block does not match goldstandard
data/199697/mot-199697-FiU-00407.xml	 ||| av Carl Bildt m.fl. (m) Att kunna leva på sin lön	annotated title block does not match goldstandard
data/199697/mot-199697-FöU-00049.xml	 ||| av Jan Björkman m.fl. (s) med anledning av prop. 1996/97:4 Totalförsvar i förnyelse — etapp 2	annotated title block does not match goldstandard
data/199697/mot-199697-JoU-00520.xml	 ||| av Maggi Mikaelsson och Hanna Zetterberg (v) Minskad köttkonsumtion	annotated title block does not match goldstandard
data/199798/mot-199798-AU-00433.xml	 ||| av Sivert Carlsson och Agne Hansson (c) Regional utveckling och sysselsättning i Kalmar län	annotated title block does not match goldstandard
data/199798/mot-199798-JoU-00072.xml	 ||| av Ronny Korsberg m.fl. (mp) med anledning av prop. 1997/98:145 Svenska miljömål. Miljöpolitik för ett hållbart Sverige	annotated title block does not match goldstandard
data/199798/mot-199798-UbU-00712.xml	 ||| av Sven-Åke Nygårds (s) Studiestödsmedlen	annotated title block does not match goldstandard
data/199899/mot-199899-KU-00027.xml	 ||| av Mats Einarsson m.fl. (v) Mot. med anledning av prop. 1998/99:140 Förhör m.m. hos 1998/99 kommissionen för granskning av de svenska K27-31 säkerhetstjänsternas författningsskyddande verksamhet	annotated title block does not match goldstandard
data/199899/mot-199899-TU-00515.xml	 ||| av Lennart Kollmats (fp) Dubbelspår genom Halland	annotated title block does not match goldstandard
data/199899/mot-199899-UU-00620.xml	 ||| av Margareta Viklund (kd) Prenatal könsdiskriminering	annotated title block does not match goldstandard
data/19992000/mot-19992000-AU-00270.xml	 ||| av Lennart Klockare och Lilian Virgin (s) Förebyggande åtgärder i arbetslivet	annotated title block does not match goldstandard
data/19992000/mot-19992000-SkU-00757.xml	 ||| av Margit Gennser (m) Sambeskattning av förmögenhet	annotated title block does not match goldstandard
data/19992000/mot-19992000-TU-00522.xml	 ||| av Anna Åkerhielm och Jan Backman (m) Europakorridoren i ett nordeuropeiskt perspektiv	annotated title block does not match goldstandard
data/200001/mot-200001-SfU-00236.xml	 ||| av Lennart Daléus m.fl. (c) Rehabilitering för hälsa och livskvalitet	annotated title block does not match goldstandard
data/200001/mot-200001-SkU-00690.xml	 ||| av Ingvar Eriksson och Ewa Thalén Finné (m) Restaurangnäringens villkor	annotated title block does not match goldstandard
data/200001/mot-200001-TU-00704.xml	 ||| av Ingrid Burman m.fl. (v) En social konsekvensanalys av IT- utvecklingen	annotated title block does not match goldstandard
data/200102/mot-200102-MJU-00448.xml	 ||| av Tasso Stafilidis m.fl. (v) Farmning av pälsdjur	annotated title block does not match goldstandard
data/200102/mot-200102-SkU-00459.xml	 ||| av Gudrun Schyman m.fl. (v) Slopad reklamskatt	annotated title block does not match goldstandard
data/200102/mot-200102-UbU-00324.xml	 ||| av Sten Tolgfors (m) Nationell handlingsplan mot våld och mobbning	annotated title block does not match goldstandard
data/200203/mot-200203-MJU-00445.xml	 ||| av Michael Hagberg m.fl. (s) Trafikskadat vilt	annotated title block does not match goldstandard
data/200203/mot-200203-MJU-00474.xml	 ||| av Jan Emanuel Johansson (s) Nationell strategi för integrerad utsjöplanering	annotated title block does not match goldstandard
data/200203/mot-200203-UU-00236.xml	 ||| av Lennart Hedquist m.fl. (m, kd) Skydd för judisk egendom i Sverige m.m.	annotated title block does not match goldstandard
data/200304/mot-200304-JuU-00207.xml	 ||| av Marietta de Pourbaix-Lundin (m) Efterlevandes rätt till målsägandebiträde	annotated title block does not match goldstandard
data/200304/mot-200304-SoU-00221.xml	 ||| Gunilla Wahlén m.fl. (v) Komplementär medicin	annotated title block does not match goldstandard
data/200304/mot-200304-SoU-00561.xml	 ||| av Marie Nordén m.fl. (s) Förebyggande barnsäkerhetssamarbete	annotated title block does not match goldstandard
data/200405/mot-200405-KU-00220.xml	 ||| av Torsten Lindström (kd) Statsråds erfarenhet från riksdagen	annotated title block does not match goldstandard
data/200405/mot-200405-NU-00346.xml	 ||| av Hans Backman m.fl. (fp) Norrland	annotated title block does not match goldstandard
data/200405/mot-200405-NU-00426.xml	 ||| av Lennart Axelsson m.fl. (s) Lokalt riskkapital och förenklade regler	annotated title block does not match goldstandard
data/200506/mot-200506-MJU-00535.xml	 ||| av Åsa Domeij och Ulf Holm (mp) Utökad återvinning	annotated title block does not match goldstandard
data/200506/mot-200506-UU-00269.xml	 ||| av Annelie Enochson m.fl. (kd, m, fp, c) Uigurernas situation i Kina	annotated title block does not match goldstandard
data/200506/mot-200506-UbU-00329.xml	 ||| av Carina Hägg (s) Konfessionella fristående skolor	annotated title block does not match goldstandard
data/200607/mot-200607-KU-00274.xml		title block not found
data/200607/mot-200607-SfU-00213.xml		title block not found
data/200607/mot-200607-UU-00009.xml		title block not found
data/200708/mot-200708-SfU-00326.xml		title block not found
data/200708/mot-200708-TU-00392.xml		title block not found
data/200708/mot-200708-UU-00332.xml		title block not found
data/200809/mot-200809-CU-00448.xml		title block not found
data/200809/mot-200809-KU-00267.xml		title block not found
data/200809/mot-200809-SoU-00226.xml		title block not found
data/200910/mot-200910-KU-00391.xml		title block not found
data/200910/mot-200910-NU-00425.xml		title block not found
data/200910/mot-200910-UU-00272.xml		title block not found
data/201011/mot-201011-CU-00213.xml		title block not found
data/201011/mot-201011-KrU-00336.xml		title block not found
data/201011/mot-201011-UU-00264.xml		title block not found
data/201112/mot-201112-AU-00263.xml		title block not found
data/201112/mot-201112-FöU-00240.xml		title block not found
data/201112/mot-201112-MJU-00269.xml		title block not found
data/201213/mot-201213-AU-00386.xml		title block not found
data/201213/mot-201213-MJU-00287.xml		title block not found
data/201213/mot-201213-NU-00332.xml		title block not found
data/201314/mot-201314-MJU-00229.xml		title block not found
data/201314/mot-201314-NU-00284.xml		title block not found
data/201314/mot-201314-NU-00299.xml		title block not found
data/201415/mot-201415-NU-02749.xml	"Motion till riksdagen 2014/15:2749 av Pia Nilsson m.fl. (S) Full
          sysselsättning och mer aktiv näringspolitik ||| av Sten Bergheden (M) Bättre möjligheter till jakt på vildsvin, korp och björn"	annotated title block does not match goldstandard
data/201415/mot-201415-NU-03098.xml	"Motion till riksdagen 2014/15:3098 av Mattias Bäckström Johansson
          m.fl. (SD) med anledning av prop. 2014/15:123 Ambitionshöjning
          för förnybar el och kontrollstation för elcertifikatssystemet
          2015 ||| av Mattias Bäckström Johansson m.fl. (SD) med anledning av prop. 2014/15:123 Ambitionshöjning för förnybar el och kontrollstation för elcertifikatssystemet 2015"	annotated title block does not match goldstandard
data/201415/mot-201415-SoU-02352.xml	"Motion till riksdagen 2014/15:2352 av Finn Bengtsson och Erik
          Andersson (M) Ökat engagemang för att motverka osteoporos ||| av Finn Bengtsson och Erik Andersson (M) Ökat engagemang för att motverka osteoporos"	annotated title block does not match goldstandard
data/201516/mot-201516-AU-02806.xml	"Motion till riksdagen 2015/16:2806 av Jabar Amin (MP) Översyn
          av sanktionerna mot arbetssökande med aktivitetsstöd ||| av Jabar Amin (MP) Översyn av sanktionerna mot arbetssökande med aktivitetsstöd"	annotated title block does not match goldstandard
data/201516/mot-201516-KrU-00050.xml	"Motion till riksdagen 2015/16:50 av Rossana Dinamarca m.fl. (V)
          Konstnärlig frihet ||| av Rossana Dinamarca m.fl. (V) Konstnärlig frihet"	annotated title block does not match goldstandard
data/201516/mot-201516-UbU-01921.xml	"Motion till riksdagen 2015/16:1921 av Saila Quicklund (M) Barnomsorg
          under obekväm arbetstid ||| av Saila Quicklund (M) Barnomsorg under obekväm arbetstid"	annotated title block does not match goldstandard
data/201617/mot-201617-JuU-03177.xml	"Motion till riksdagen 2016/17:3177 av Robert Halef (KD) Kameraövervakning
          för att hjälpa blåljuspersonal i utsatta områden ||| av Robert Halef (KD) Kameraövervakning för att hjälpa blåljuspersonal i utsatta områden"	annotated title block does not match goldstandard
data/201617/mot-201617-NU-01301.xml	"Motion till riksdagen 2016/17:1301 av Jan Lindholm (MP) El för
          uppvärmning ||| av Jan Lindholm (MP) El för uppvärmning"	annotated title block does not match goldstandard
data/201617/mot-201617-UbU-00282.xml	"Motion till riksdagen 2016/17:282 av Finn Bengtsson och Amir
          Adan (båda M) Erkännande och stöd till patienter drabbade av ME/CFS
          och IBS ||| av Finn Bengtsson och Amir Adan (båda M) Erkännande och stöd till patienter drabbade av ME/CFS och IBS"	annotated title block does not match goldstandard
data/201718/mot-201718-MJU-00824.xml	"Motion till riksdagen 2017/18:824 av Eva Sonidsson (S) Åldersgräns
          vid försäljning av energidrycker ||| av Eva Sonidsson (S) Åldersgräns vid försäljning av energidrycker"	annotated title block does not match goldstandard
data/201718/mot-201718-MJU-01181.xml	"Motion till riksdagen 2017/18:1181 av Gunilla Nordgren (M) En
          moderniserad allemansrätt ||| av Gunilla Nordgren (M) En moderniserad allemansrätt"	annotated title block does not match goldstandard
data/201718/mot-201718-UU-02681.xml	"Motion till riksdagen 2017/18:2681 av Åsa Westlund m.fl. (S)
          Hbt i hela världen ||| av Åsa Westlund m.fl. (S) Hbt i hela världen"	annotated title block does not match goldstandard
data/201819/mot-201819-CU-03043.xml	"Motion till riksdagen 2018/19:3043 av Mikael Eskilandersson m.fl.
          (SD) med anledning av prop. 2018/19:56 Nya EU-regler om aktieägares
          rättigheter ||| av Mikael Eskilandersson m.fl. (SD) med anledning av prop. 2018/19:56 Nya EU-regler om aktieägares rättigheter"	annotated title block does not match goldstandard
